-,date,time,username,name,tweet,geo,Positive,Happy,Relief,Neutral,Anxious,Sad,Negative
4282,2020-07-08,23:05:47,anjaliv1444,Lockdown Rasmalai ❤️,shubh jyada,Rajasthan,0,0,0,1,0,0,0
4283,2020-07-08,22:44:15,ganu_yadav,GY Indian,definitely people move lockdown however rest india move,Rajasthan,0,0,0,1,0,0,0
4284,2020-07-08,22:24:42,sonucho6426,sonu🥀,book ticket didn’t mention handle charge and time refund money non why doesn’t charge charge during lockdown,Rajasthan,0,0,0,0,0,0,1
4285,2020-07-08,22:08:36,sonucho6426,sonu🥀,dint travel during lockdown flight cancel and dint get option and even able cancel when get money and,Rajasthan,0,0,0,0,1,0,0
4286,2020-07-08,21:51:25,taxmemes_,Your Tax Friend,complete lockdown follow,Rajasthan,0,0,0,1,0,0,0
4287,2020-07-08,21:48:14,profrkkhatri,One Man Army,lockdown time result await let see how much business,Rajasthan,0,0,0,0,0,0,1
4288,2020-07-08,21:47:57,keshavs2222255,mamma ki ladli,plz dekh lo little boy want go lockdown,Rajasthan,0,0,0,0,1,0,0
4289,2020-07-08,21:44:57,keshavs2222255,mamma ki ladli,plz dekh lo little boy want go lockdown agar time h,Rajasthan,0,0,0,0,1,0,0
4293,2020-07-08,21:15:19,pallav54211358,Pallav,family who way earn lockdown how do manage collage fee,Rajasthan,0,0,0,0,0,0,1
4294,2020-07-08,21:14:31,amitsai7,Amit Sai,unable do b m rural area and b lockdown,Rajasthan,0,0,0,1,0,0,0
4296,2020-07-08,20:38:18,amitsai7,Amit Sai,u product and and get product damage and also damage when contact u get answer u return self lockdown rural area how possible who responsible,Rajasthan,0,0,0,0,0,0,1
4298,2020-07-08,20:04:53,anchal2205,Anchal Yadav,government still not understand give food free not enough public also need price cylinder pertol and basic need,Rajasthan,0,0,0,0,1,0,0
4299,2020-07-08,20:01:31,scoonews,ScooNews,hc also note academic term already commenced school close way education provide facility,Rajasthan,0,0,0,0,0,0,1
4300,2020-07-08,19:56:43,1999_maan,Drish,father instal exam what tell first reduce salary work people who even go office during country wide lockdown,Rajasthan,0,0,0,1,0,0,0
4301,2020-07-08,19:49:40,jeweloveindia,Sambhav Karnawat,lockdown brought people closer together it’s help u old bond and get know people close let’s use time celebrate rekindle because…,Rajasthan,0,0,0,0,0,0,1
4302,2020-07-08,19:38:00,shrikri33572421,Shri Krishan Yadav,sir ek dubara lockdown laga and and kyu ki situation per day kharab hoti ja rahi hai kahi or zyada kharab na ho jaye,Rajasthan,0,0,0,0,0,0,1
4303,2020-07-08,19:36:50,jai_shri_ramji,Hindustani🇮🇳,take online exam after month lack study material proper access resource amid lockdown,Rajasthan,0,0,0,0,1,0,0
4304,2020-07-08,19:12:15,docalok,"Alok Gupta MD, FIAP",put together another lockdown hot,Rajasthan,0,0,0,1,0,0,0
4305,2020-07-08,19:10:43,bansalneha3,❥𝐍𝐞𝐡𝐚,nhii <SAD> thoda sa start kiya lekin kuch samaj nhi aaya lockdown k baad novel woh ma hui,Rajasthan,0,0,0,1,0,0,0
4306,2020-07-08,18:38:48,ajaybhagat6,Ajay Bhagat,what people come airport different state and want go native via train during lockdown,Rajasthan,0,0,0,0,1,0,0
4307,2020-07-08,18:33:48,piyushhhagarwal,Piyush Agarwal,time when student various mental health issue due lockdown college decide add online class held two month back and clueless,Rajasthan,0,0,0,0,0,0,1
4308,2020-07-08,18:13:17,tanishqadhaulia,TANISHQ ADHAULIA,lockdown often like go point another and find comfort,Rajasthan,0,0,0,1,0,0,0
4309,2020-07-08,18:11:19,amitvishwas07,Sara Sachin Pilot - V 2.0,ye kaun se ki baat lakh nikal diye se balatkar aur katl kar kar ke tab ni bola gya lockdown se tak mewat hugli jaunpur bihar aazamgarh ki news nhi jaa rhi kya gaandu president ban hai tere na ho toh,Rajasthan,0,0,0,0,0,0,1
4310,2020-07-08,18:07:16,sanjunathany,Sanjay,study not percent reliable earlier study show zero case after day lockdown but,Rajasthan,0,0,0,1,0,0,0
4311,2020-07-08,17:54:52,niteshc49921885,Nitesh chandel,online class during lockdown suddenly inform go take online examination sense conduct exam without completion syllabus,Rajasthan,0,0,0,0,1,0,0
4312,2020-07-08,17:50:23,vishal9192,VisHaL Yadav,guy launch new product old phone like realme xt etc not stock before lockdown public or brand publicity,Rajasthan,0,0,0,0,0,0,1
4314,2020-07-08,17:23:16,jaykishanht,Jaykishan Sharma,trade sikar which hot bed transaction go least since lockdown mitigate covid outbreak story,Rajasthan,0,0,0,1,0,0,0
4315,2020-07-08,17:20:11,arpitpreet20,Arpit Preet,mzak h kya lockdown lagana,Rajasthan,0,0,0,1,0,0,0
4316,2020-07-08,17:04:17,sunilsinghania_,Sunil Singhaniya,देश का हर वो आज के साथ है जिसने में को है उनकी के देश आवाज रहा है कब तक करके रखेगी,Rajasthan,0,0,0,0,0,0,1
4317,2020-07-08,16:54:44,ladhanaresh,naresh ladha,normal late fee r per day lockdown period feb march cr r per month partial lockdown period may logic,Rajasthan,0,0,0,1,0,0,0
4318,2020-07-08,16:54:01,saurabh_7611,Saurabh kumar (NSUI),country open after lockdown student prefer apply job and building career rather give fuck final year exam wait result and opportunity career dude think,Rajasthan,0,0,0,0,1,0,0
4320,2020-07-08,22:18:23,kjzala1188,KULDIPSINH ZALA,but due lockdown do not apply cnc extension time purchase before lockdown th march,Gujarat,0,0,0,0,0,0,1
4321,2020-07-08,22:11:53,kunaloddy,Kunal Odedra,after lockdown move home town one and half month today return ahmedabad and saw electricity bill two month and four month paid lockdown how pls help,Gujarat,0,0,0,0,1,0,0
4322,2020-07-08,21:30:49,sunildave1,SuNiL DaVe🇮🇳,r cr pm kisan crore during lockdown bengal yet join scheme via namo app,Gujarat,0,0,0,1,0,0,0
4323,2020-07-08,21:30:01,par_god,Paresh Godhwani,smart tip perfect diet and post lockdown,Gujarat,0,0,0,1,0,0,0
4324,2020-07-08,21:28:01,perfectholiday2,Perfect Holidays,how lockdown ur self beautiful abu  present wordsworth lodge luxury hotel mount abu book call perfect,Gujarat,0,0,0,1,0,0,0
4325,2020-07-08,21:23:30,woodygats,Shyam HJ,cannot and hand hand job danger company longer consider seal society valid reason but people high post would not care much keep play polictics,Gujarat,0,0,0,0,1,0,0
4328,2020-07-08,19:48:37,prempatel2013,Premm R Patel,treat student respect and safety r u ready take responsibility student lockdown open pressure industrial pressure why u want student pay price,Gujarat,0,0,0,0,0,0,0
4329,2020-07-08,19:42:25,rajivshahj,Rajiv Shah,citymakers amidst lockdown and future solution,Gujarat,0,0,0,1,0,0,0
4330,2020-07-08,19:26:41,dbprajapati777,DB,join webinar msme post lockdown,Gujarat,0,0,0,1,0,0,0
4331,2020-07-08,19:13:32,sudeeptapadia,Sudeep Tapadia,if ugvcl fail do actual reading during lockdown why give benefit unit customer invoice way high,Gujarat,0,0,0,0,0,0,1
4332,2020-07-08,18:46:41,rjvashishth,रमताजोगी,that’s totally not charge return flight kindly look want travel since th birthday but lockdown,Gujarat,0,0,0,0,1,0,0
4335,2020-07-08,18:32:34,magnitudecsi,Magnitude Institute,what market know abt bse nse nifty share stock etc market part indian economy,Gujarat,0,0,0,1,0,0,0
4336,2020-07-08,18:11:09,maulinsir,Maulin Pandya,education ongoing journey and drive best,Gujarat,0,0,0,1,0,0,0
4338,2020-07-08,17:29:59,firojm1,Citizen Firoj Mallik,modi’s lockdown one strong shutdown world yet covid case cross lakh mark government clearly make lot mistake and india rd bad hit country term number coronavirus infection,Gujarat,0,0,0,0,0,0,0
4339,2020-07-08,17:27:22,drnvss,Dr. Nishith Shah,work modi govt and keep availability essential good during covid lockdown many month humongous task feed crore people wait write read congratulation thanks,Gujarat,1,0,0,0,0,0,0
4343,2020-07-08,17:13:48,rakhimo11500471,Rakhi Mondal,government clearly make lot mistake and india rd bad hit term number coronavirus infection world’s big but fail lockdown push million extreme modi govt totally clueless corona,Gujarat,0,0,0,0,0,0,1
4350,2020-07-08,17:02:48,imsukriti,Sukriti,court respect decision govt especially policy matter hc against lockdown,Gujarat,0,0,0,0,0,0,1
4359,2020-07-08,22:54:25,haihinhi,sanskar,rosalía new nike campaign <LOVE>,Maharashtra,0,0,0,1,0,0,0
4360,2020-07-08,20:26:57,deepakrkhemani,Deepak R Khemani,never right moment start future nike,Maharashtra,0,0,0,1,0,0,0
4361,2020-07-08,09:41:00,apeksha02,Apeksha,finish reading nike and example fresh mind almost yr start cash bank debt loan every and pay back sale end month many growth business exist,Maharashtra,0,0,0,0,1,0,0
4362,2020-07-08,00:00:44,bobby_no9,Bobbyno9*,really wait new nike,Maharashtra,0,0,0,0,0,0,0
4363,2020-07-08,22:33:10,imeimran,Imran Siddiqui 🇮🇳,abey se nike aamdhbhkt do before give gyan,Delhi,0,0,0,0,0,0,1
4365,2020-07-08,18:35:35,deepaklahari7,RJ Lahari 🇮🇳 ⚪,ready how nike nb legecy,Delhi,0,0,0,0,0,0,0
4368,2020-07-08,17:18:49,cobrochure,brochure.co,model men shoe quality aa brand nike zoom order watsapp link bio,Delhi,0,0,0,1,0,0,0
4370,2020-07-08,17:16:39,cobrochure,brochure.co,model men quality aa brand nike order watsapp link bio,Delhi,0,0,0,1,0,0,0
4371,2020-07-08,16:58:36,maninderkamboj,luckyLFC® *,do not get wrong pls but hv r wait season get and officially unveil new nike what stop new signing announce,Delhi,0,0,0,0,0,0,0
4372,2020-07-08,15:53:23,india_artfair,India Art Fair,work echo mood  <SYMBOLS> <HAPPY> <SYMBOLS> work and indian and new online show methodindia head website find,Delhi,0,0,0,1,0,0,0
4373,2020-07-08,11:17:06,cobrochure,brochure.co,nike copy free note pure leather quality grtd <HAPPY> note leather not raxine,Delhi,0,0,0,0,0,0,0
4375,2020-07-08,10:44:44,dranjali2020,Dr. Anjali,do,Delhi,0,0,0,1,0,0,0
4376,2020-07-08,05:38:31,chhikaravlogs,Gaurav Chhikara,<ACTIVITIES>,Delhi,0,0,0,1,0,0,0
4377,2020-07-08,21:30:11,venkat_p532,Venkat,oka v simhadri nike nijalu lo inkennallu day minga calm ga,Karnataka,0,0,0,1,0,0,0
4378,2020-07-08,20:02:24,himanjadduboy_,Himanshu*,heard nike nb complete season good way nb,Karnataka,0,0,0,1,0,0,0
4379,2020-07-08,19:53:11,himanjadduboy_,Himanshu*,boy wear new nike kit direct next season if give during chelsea game anfield nb kit final appearance possibility wear new kit newcastle away <DOUBT>,Karnataka,0,0,0,1,0,0,0
4380,2020-07-08,10:17:55,myntra,Myntra,not experience mind please inform day maximum time require pick return nike basketball shoe make before promise cont,Karnataka,0,0,0,0,0,0,1
4381,2020-07-08,07:44:29,shiva_manvi,Shiva Manvi,ramamurthy uncle’s good morning tweet motivate go run today <PERSON> <SYMBOLS> thanks <PISSED> ,Karnataka,0,0,0,0,0,0,1
4382,2020-07-08,23:27:24,raunaqu24654761,shopping hub,guess song and share awesome deal adidas earn flat every order place via link link bio also,Maharashtra,0,0,0,1,0,0,0
4383,2020-07-08,20:10:34,akhileshbagri,Akhilesh Bagri,adidas call,Maharashtra,0,0,0,1,0,0,0
4384,2020-07-08,18:30:38,freezebyte,Abhilash Krishnan,friend adidas one long brand partner double pokémon power game zeitgeist,Maharashtra,0,0,0,1,0,0,0
4385,2020-07-08,09:39:50,shashindra19,Shashindra Singh,hi it’s great start online platform sale india but when good would need someone look and it’s show thanks,Maharashtra,0,0,0,1,0,0,0
4386,2020-07-08,08:09:46,arvindnolkha,Arvind Nolkha,agree visit shopper stop course road,Maharashtra,0,0,0,1,0,0,0
4387,2020-07-08,23:25:58,shivangi_sings,Shivangi Singh,man time adidas wale bhaiya call maam when and away itni,Delhi,0,0,0,1,0,0,0
4388,2020-07-08,20:25:39,farzisocial,FarziSocial,bhai adidas ka abibas aur american tourister ka amirkan tourister bhi dekha hai maine toh,Delhi,0,0,0,1,0,0,0
4389,2020-07-08,22:37:10,iamchika14,OKOᒪI ᐯᗩᒪEᑎTIᑎE ᑕᕼIKᗩ,want order and but adidas bangalore and keep check or speak mr raghu cross,Karnataka,0,0,0,1,0,0,0
4390,2020-07-08,18:18:09,xhashank27,Shashank,hope adidas,Karnataka,0,0,0,1,0,0,0
4391,2020-07-08,00:44:17,faruqueshaikh,Faruque Shaikh,check adidas eqtyel black backpack bq adidas via,Karnataka,0,0,0,1,0,0,0
4392,2020-07-08,00:43:27,faruqueshaikh,Faruque Shaikh,check adidas handbag actblu adidas via,Karnataka,0,0,0,1,0,0,0
4393,2020-07-08,00:42:32,faruqueshaikh,Faruque Shaikh,check adidas unisex park hood backpack olive adidas via,Karnataka,0,0,0,1,0,0,0
4394,2020-07-08,00:41:06,faruqueshaikh,Faruque Shaikh,check adidas ltrs hirblu chapea chapea backpack power fabric adidas via,Karnataka,0,0,0,1,0,0,0
4395,2020-07-08,00:40:41,faruqueshaikh,Faruque Shaikh,check adidas unisex orange s bpl backpack adidas via,Karnataka,0,0,0,1,0,0,0
4396,2020-07-08,00:30:34,faruqueshaikh,Faruque Shaikh,check adidas unisex blue pocketl backpack adidas via,Karnataka,0,0,0,1,0,0,0
4397,2020-07-08,00:27:27,faruqueshaikh,Faruque Shaikh,check adidas ltrs nobind conavy white backpack power adidas via,Karnataka,0,0,0,1,0,0,0
4398,2020-07-08,00:00:35,faruqueshaikh,Faruque Shaikh,check adidas performance water bottle ml power blue adidas via,Karnataka,0,0,0,1,0,0,0
4399,2020-07-09,23:59:23,soilarmy,SoilArmy,what joker and make work covid ward let understand what force go show how death body take care make realise how and love one feel when someone fight covid family waste,Maharashtra,0,0,0,0,0,0,1
4400,2020-07-09,23:59:12,monikasingh__,Dr Monika Singh,जो राज्य covid की कम कर रहे है वो राज्य अपनी जनता की से कर रहे है। कोरोना को करने का सबसे है ज्यादा से ज्यादा,Maharashtra,0,0,0,0,0,0,1
4401,2020-07-09,23:58:06,profiyer,KARMAYogi Prof A G Iyer,situation shastri nagar dombivli hospital get bad bad pls do something step motherly treatment give official pathetic state affair,Maharashtra,0,0,0,0,1,0,0
4402,2020-07-09,23:57:58,soni15aug,shiv soni,respect sir family want come dubai flight ticket but authority want covid pcr test report which do jhansi hospital please assist not do test travel,Maharashtra,0,0,0,0,1,0,0
4403,2020-07-09,23:57:56,asitchaurasia,Asit Chaurasia,what price add covid insurance price,Maharashtra,0,0,0,0,0,0,1
4404,2020-07-09,23:56:25,urmi18500079,Urmi,living mislead information availability news which do not give news,Maharashtra,0,0,0,1,0,0,0
4405,2020-07-09,23:54:42,roshanpillai,Roshhan Pillai,question not sure if answer or if know able after recover covid study or,Maharashtra,0,0,0,1,0,0,0
4406,2020-07-09,23:51:45,thedarkchendu,khyati chendvankar,indian govt when covid case where stay home stay safe indian govt when case like final year exam conduct,Maharashtra,0,0,0,0,0,0,0
4407,2020-07-09,23:51:42,republic,Republic,karnataka allows pvt medical run covid care centre team hotel,Maharashtra,0,0,0,1,0,0,0
4408,2020-07-09,23:50:14,shagunsinha9,Alph@ Wom@n,respect sir request please advise re air covid and how one safe thank,Maharashtra,1,0,0,0,0,0,0
4409,2020-07-09,23:49:59,ateet_mehta,Ateet,tradewars different country war like situation several country china attention held responsible covid situation thing,Maharashtra,0,0,0,0,0,0,1
4410,2020-07-09,23:49:47,rajivsinhaindia,Rajiv Sinha Parivartan,school class system during covid,Maharashtra,0,0,0,1,0,0,0
4411,2020-07-09,23:48:11,rahulmehta77777,rahul mehta,stupid ppl think covid not active,Maharashtra,0,0,0,1,0,0,0
4412,2020-07-09,23:48:08,roohighosh,Roohi Ghosh | Publication Coach,dad related story not piece but reality live may history grandkids yet real u like change dad world completely change,Maharashtra,0,0,0,1,0,0,0
4413,2020-07-09,23:47:25,joganimufc,Mr.Momentum,house house screen <LAUGH> hearing people get test after die and covid virus,Maharashtra,0,0,0,1,0,0,0
4414,2020-07-09,23:47:17,thevoodoo_child,JD,covid turn epl evening ucl night,Maharashtra,0,0,0,1,0,0,0
4415,2020-07-09,23:45:58,manishranka9,Manish S Ranka,sir would like ask u question when case covid r increase particular housing society domestic help maid precautionary,Maharashtra,0,0,0,0,1,0,0
4416,2020-07-09,23:44:04,ysankh,Yash Sankhe,if ugc cannot take student none would get affected covid give exam state also cannot take risk take student final year exam,Maharashtra,0,0,0,0,1,0,0
4417,2020-07-09,23:41:46,cricrajeshpk,Rajesh Khilare,cricket may set back couple year pandemic built india success world world lose mithali during ficci frame webinar,Maharashtra,0,0,0,1,0,0,0
4418,2020-07-09,23:40:17,bej1231,Bej 2019,indian state record high number case day mean covid danger but still claim curve flatten do not know which curve mention people,Maharashtra,0,0,0,0,0,0,0
4419,2020-07-09,23:38:20,navimumpolice,Navi Mumbai Police,please call helpline number nmmc covid,Maharashtra,0,0,0,0,0,0,1
4420,2020-07-09,23:37:18,ampinitynews,Ampinity News,film against covid taapsee pannu’s film lapeta’ corona virus insurance maker decide,Maharashtra,0,0,0,1,0,0,0
4421,2020-07-09,23:36:42,profadk,Aditya Kshirsagar 👉🏼 coronatracker.in,really like piece covid and gen test delhi know data piece but would love know what aap government say,Maharashtra,0,0,0,1,0,0,0
