-,date,time,username,name,tweet,geo,Positive,Happy,Relief,Neutral,Anxious,Sad,Negative
4610,2020-06-12,9:18:32,jagdish_deifrom,Deifrom Jagdish,क्या corona महामारी में की के लिए सरकार कुछ नहीं क्यों की हॉस्पिटल राज्य सरकार की नहीं है और न ही देश की तो ये इस देश में क्यों हुए हैं जो मन पैसा से रहे हैं कहा गए देश के स्वास्थ्य,"28.620521,77.222534,10km",,,,,,1,1
4611,2020-06-12,9:17:07,anikets59940123,Aniket srivastav,sir corona ko dekhte hue mein ka bhi bad gya hai lakho appeal ke bad bhi log ka nai kar rahe hai pe dale aniket sri,"28.620521,77.222534,10km",,,,,1,,1
4612,2020-06-12,9:16:31,singhma08620809,Singh.Mani,good gov india dont leave drop blood common man if not corona die,"28.620521,77.222534,10km",,,,,,,1
4613,2020-06-12,9:15:23,zaismac,JAISINGH,covid test ghr ghr dete sath population measure kr lete lage hath aur har desh ne control kr liya shuru jo rhe ab toh aati hogi dekh k corona virus k apne india bharat desh,"28.620521,77.222534,10km",,,,1,,,
4614,2020-06-12,9:12:49,roopkirani_,ROOP KI RANI,when india becomes th bad country world when come corona infection le world leader,"28.620521,77.222534,10km",,,,,,,1
4615,2020-06-12,9:12:33,alphaanitin,# Nitin 🇮🇳,ये corona से ज़्यादा ख़तरनाक हैं।,"28.620521,77.222534,10km",,,,,1,,1
4616,2020-06-12,9:12:31,anujcha20382830,Anuj chauhan,sir ye district ke ke employee hai kal gya toh ye employee sachin chauhan bina mask ke itne corona positive case k baad bhi ye log nhi rhe h,"28.620521,77.222534,10km",,,,,1,1,1
4617,2020-06-12,9:11:38,saloniv49606348,Saloni Verma,haaan bhai even want corona,"28.620521,77.222534,10km",,,,1,,,
4618,2020-06-12,9:10:31,rajeevm03207457,Rajeev MATHUR,sir delhi mein corona case bahut badh rahe hain phir se lock karna padega,"28.620521,77.222534,10km",,,,,1,,1
4619,2020-06-12,9:10:13,denkuma08788656,Dêñ kûmår,exactly hm inke nhi h jo corona halat age kre kal dekhna h kal kya hoga or ye h aaj b nhi denge delhi corona itna bad gya h ki exam kya hm ghr se b nhi nikl skte h pe inko kisi ki kya pravah,"28.620521,77.222534,10km",,,,,1,,1
4620,2020-06-12,9:09:22,ashishnayakone,Ashish Nayak #MiA4 ?😒,aapko kay lagta hai delhi main k corona effect hai kay ji fir se ek strong kar sakte hain,"28.620521,77.222534,10km",,,,1,,,
4621,2020-06-12,9:09:22,vermapraphul,praphul verma,baki jitne bhi state hai bjp ke wo corona mukt state hai <LAUGH>,"28.620521,77.222534,10km",,,,1,,,
4622,2020-06-12,9:08:14,old_india,India Diabetes & Weightless - AntiBhakt awareness!,deshdrohi hai tu corona ho jaye tujhe politics se,"28.620521,77.222534,10km",,,,,,1,1
4623,2020-06-12,9:08:10,puneetpuneetsh2,PuneetS@NATION FIRST,corona se pahle gandhi sab kha gya,"28.620521,77.222534,10km",,,,1,,,
4624,2020-06-12,9:06:57,write2him,Anshu Singh,corona problem get bad india india fourth affected country,"28.620521,77.222534,10km",,,,,,1,1
4625,2020-06-12,9:05:38,alphaanitin,# Nitin 🇮🇳,currently fight pandemic corona virus non sense people,"28.620521,77.222534,10km",,,,1,,,
4626,2020-06-12,9:05:36,drksbhardwaj2,#SaveIndianWomen,personal hygiene necessary necessary necessary nothing worry work home virtual class step without give thought or say escapist,"28.620521,77.222534,10km",,,,1,,,
4627,2020-06-12,9:04:08,manasganguly,Manas Ganguly,death number xxxx many variable fit xxxx economic impact corona gloss claim flatten curve but still deal pernicious,"28.620521,77.222534,10km",,,,,,,1
4628,2020-06-12,9:04:04,write2him,Anshu Singh,second wave corona virus fed cautious outlook economy trading time high contribute huge profit book,"28.620521,77.222534,10km",,,,1,,,
4629,2020-06-12,9:02:42,anandfateh,Bhupinder Singh,yeh hai try send many pic people not wear mask market street every where corona ho gaya govt ne kya kiya,"28.620521,77.222534,10km",,,,,1,,1
4630,2020-06-12,9:01:27,aakritip__,☆,corona vaccine come earlier <LAUGH>,"28.620521,77.222534,10km",,,,1,,,
4631,2020-06-12,9:00:52,mrbhat_37delhi,Rajesh Bhat,shame during corona child force sit convert christianity shame uscirf,"28.620521,77.222534,10km",,,,,,1,1
4632,2020-06-12,9:00:14,sadique1407,Sadique Siddiqui,wherenever step house corona,"28.620521,77.222534,10km",,,,1,,,
4633,2020-06-12,9:00:03,yogeshs52143484,yogesh sharma,page regular update,"28.620521,77.222534,10km",,,,1,,,
4634,2020-06-12,9:00:03,sardesairajdeep,Rajdeep Sardesai,india story today mumbai work covid frontline but exam still not postpone till year end cancel listen wonder what happen spirit respect,"28.620521,77.222534,10km",,,,,1,,1
4635,2020-06-12,8:59:01,awadhesh5000,Er. awadhesh kumar soni,mlas work modi not stay home enjoy public go dead but leader do party leader also why work tv news channel shameful,"28.620521,77.222534,10km",,,,,,1,1
4637,2020-06-12,8:57:52,ajju914,Ajju,corona also increase silent way like price increase,"28.620521,77.222534,10km",,,,,,,1
4638,2020-06-12,8:57:29,arupwharton,Arup Das,seem one time corona allow spread freely would develop herd immunity but process every infect people die really high death rate hit economic,"28.620521,77.222534,10km",,,,,,1,1
4640,2020-06-12,8:56:22,awadhesh5000,Er. awadhesh kumar soni,bank give profit moratorium loan customer due corona but prepare loot customer give solution customer profit not bank earn,"28.620521,77.222534,10km",,,,,,1,1
4641,2020-06-12,8:55:40,imabelwal,अनिल बेलवाल,बड़ी खबर की के में का दावा मॉडर्ना ने किया है। इस में दवा का हज़ार लोगो पर किया जाएगा इसके दो महीने के आने की है सब ठीक ठाक चला तो तक की इस्तेमाल के लिए तैयार,"28.620521,77.222534,10km",1,1,1,,,,
4642,2020-06-12,8:55:34,dheeraj_w4u,dheeraj@dkg,top state term corona virus maharashtra congress,"28.620521,77.222534,10km",,,,1,,,
4643,2020-06-12,8:55:22,avinash92344689,Avinash,congrats politician public india get th world corona case possible politics public who not take seriously even today public take joke which bad future everyone suffer people,"28.620521,77.222534,10km",,,,,1,,1
4644,2020-06-12,8:54:44,zishana28583811,Zishan Alam,election jeetna much important corona se jeetna,"28.620521,77.222534,10km",,,,,,1,1
4645,2020-06-12,8:54:19,tauseefjourno,Tauseef Sheikh,marketing time corona,"28.620521,77.222534,10km",,,,1,,,
4646,2020-06-12,8:54:14,indusscrolls,Indus Scrolls,new corona positive case report patient discharge read,"28.620521,77.222534,10km",1,1,1,,,,
4647,2020-06-12,8:53:46,rahulkumar_395,Rahul kumar,use corona time turn not balance payment but non bjp state government,"28.620521,77.222534,10km",,,,1,,,
4648,2020-06-12,8:53:42,sachindixit2002,Sachin Dixit,die corona but do effort fight leftism world,"28.620521,77.222534,10km",,,,,,,1
4649,2020-06-12,8:53:15,saurabhpradhan0,Saurabh Pradhan,tune favourite channel either find v congress or v bjp or retire army personnel v pakistani clearly show how worried modi die daily corona,"28.620521,77.222534,10km",,,,,,,1
4650,2020-06-12,8:53:09,kunal3097,kunal singhal,madam corona ahmedabad or hai or kahi or hi ho rahi hai ahmedabad tak test hua hai tak ba,"28.620521,77.222534,10km",,,,1,,,
4651,2020-06-12,8:53:07,tnvrmalik,Tanveer Malik,please continue post new case corona virus <SAD> shame when many case stop give,"28.620521,77.222534,10km",,,,,,,1
4652,2020-06-12,8:52:08,lekh27,vijay banga,case nation economy figure offer many but not accepted world include indian table show similar method use corona harm whole nation,"28.620521,77.222534,10km",,,,1,,,
4653,2020-06-12,8:50:24,ankurshukla023,Ankur Shukla,exceed corona make,"28.620521,77.222534,10km",,,,1,,,
4654,2020-06-12,8:50:00,sharmanagendar,Nagendar Sharma,cabinet continue shift responsibility scare state doctor work day night save corona patient say give immediate priority tell people clearly what do if start feel unwell covid suspect family know where go,"28.620521,77.222534,10km",,,,,1,,1
4655,2020-06-12,8:49:07,sthakur870,Sandeep Kumar,basic small thing shud take nation cannot predict what do next denial what do wrong would go go not pakistan jindabad,"28.620521,77.222534,10km",,,,1,,,
4656,2020-06-12,8:49:04,gautam__tushar,Tushar Gautam,haan sahab inko joyning do pehle corona baad main dekha jayega,"28.620521,77.222534,10km",,,,1,,,
4657,2020-06-12,8:48:56,ghafir_rizvi,M. Ghafir Rizvi Falak,ka hi se,"28.620521,77.222534,10km",,,,1,,,
4659,2020-06-12,8:48:10,sawindersidhu1,s.sidhu,start international flight please don’t wait till house rashtarpati bhawan convert corona hospital feel agony mental torture lakh nris held last day due lockdown human,"28.620521,77.222534,10km",,,,,1,,1
4660,2020-06-12,8:47:46,tv9bharatvarsh,TV9 Bharatvarsh,पहले मां को खोया अब corona मरीज का अस्पताल के में मिला शव समेत,"28.620521,77.222534,10km",,,,,1,,1
4661,2020-06-12,8:47:40,dildarer,Er Dildar Husain,sir likhe h nhi govt m koi b ji din desh k neta likhe honge u din desh bhut hoga or corona aaya nhi h gya h govt or ki se,"28.620521,77.222534,10km",,,,1,,,
4662,2020-06-12,8:47:17,kartik1474,Kartik1474,ji aap kya chahte ho log mar rahe or aapko apne ki padi delhi gya or kya chahte ho,"28.620521,77.222534,10km",,,,,,1,1
4663,2020-06-12,8:43:49,mandeepinnu,mandeep ahlawat,corona currently reason behind unemployment,"28.620521,77.222534,10km",,,,,,1,1
4664,2020-06-12,8:42:57,negishubhangi1,Shubhangi Negi,<SYMBOLS> mere bhagwan corona ko hai <PISSED> q q,"28.620521,77.222534,10km",,,,1,,,
4665,2020-06-12,8:42:38,viveksharma780,VIVEK Sharma🍁,tera kha vo kha bta toh corona nhi hota tum toh baar ho,"28.620521,77.222534,10km",,,,1,,,
4666,2020-06-12,8:42:21,malang_tweeter,Shubham Srivastava 💙,dear corona case increase day day bring ur attention before late control see another mumbai also please make sure ask nagar new machine r work monsoon near,"28.620521,77.222534,10km",,,,,1,,1
4667,2020-06-12,8:41:55,sabkuchgyan,sabkuchgyan,दिल्ली में फिर लागू हो सकता है लॉकडाउन सरकार दे दिए ये,"28.620521,77.222534,10km",,,,1,,,
4668,2020-06-12,8:41:18,akashvarma932,akash,coronavirus china coronavirus outbreak china usa pakistan peru live today news update world case novel corona covid death toll में संक्रमितों का आंकड़ा लाख के पार लगातार दिन हजार से ज्यादा मामलों की,"28.620521,77.222534,10km",,,,,,,1
4669,2020-06-12,8:40:45,niteshsen1206,Nitesh sen,dear prime minister cm today birthday but corona snatch work money do not want last birthday please sir help,"28.620521,77.222534,10km",,,,,,1,1
4670,2020-06-12,8:40:42,freeyoursindia,Kartar Singh,time accept victim card clearly behind caa protest corona wide spread where nagma shehzad voice spread right awareness,"28.620521,77.222534,10km",,,,,,,1
4671,2020-06-12,8:40:00,tv9bharatvarsh,TV9 Bharatvarsh,corona महाराष्ट्र में अब तक की सबसे ज्यादा घंटे में लोगों की मौत,"28.620521,77.222534,10km",,,,,1,,1
4672,2020-06-12,8:39:41,duveysatya,Satya Dubey,good morning chitra ji nice day kuch hoga corona hi na,"28.620521,77.222534,10km",,,,1,,,
4673,2020-06-12,8:38:26,pawan1039,Pawan Kumar Gautam,k mara ko sir ne wah gya corona k time per ye log sarkar ka program dikha rahe h wah,"28.620521,77.222534,10km",,,,1,,,
4674,2020-06-12,8:36:57,bmishra2246,"Bhagwan Mishra,India First.,🇮🇳🚩",kyu tere sare abbu babul corona mukt ho gaye,"28.620521,77.222534,10km",,,,1,,,
4675,2020-06-12,8:34:54,anandjha714,Anand Prakash,request please do lockdown people somedays need rest news log aise hi mar jayenge inke aur galat news dekh ke agar inko band kar diya phir dekho corona gayab ho jayega <HAPPY>,"28.620521,77.222534,10km",,,,,1,,1
4676,2020-06-12,8:34:08,rohitsinghnegi3,Rohit Singh Negi,stop outsider come delhi corona why hospital not rajasthan fight corona why new hospital make delhi dilli wallah non resident,"28.620521,77.222534,10km",,,,,,1,1
4677,2020-06-12,8:33:30,sharmaneeraj40,neeraj,lngp main ek bar corona ka karke dekho tab pata,"28.620521,77.222534,10km",,,,1,,,
4678,2020-06-12,8:32:46,m_khare06,mukesh khare,private lab give corona positive result send private hospital mint money indian not human bad animal,"28.620521,77.222534,10km",,,,,,1,1
4679,2020-06-12,8:32:28,sewakwadhwa,Sewak Ram Wadhwa,since corona recover person prove treatment virus why not set bank india cure affected person,"28.620521,77.222534,10km",,,,,,,1
4680,2020-06-12,8:31:43,rajuparulekar,Raju Parulekar,सामाजिक पाच करोना test corona positive maharashtra time,"28.620521,77.222534,10km",,,,1,,,
4681,2020-06-12,8:31:14,tv9bharatvarsh,TV9 Bharatvarsh,को corona से ठीक हुए मरीज के लिए महिला ने रात में km चलाया ऑटो सरकार ने दिया,"28.620521,77.222534,10km",1,1,1,,,,
4682,2020-06-12,8:30:05,omnimutant,Vipin Kaushik,far know corona dead cng fire not fire open one please check,"28.620521,77.222534,10km",,,,,1,,1
4683,2020-06-12,8:29:20,prabhakarrahi,Prabhakar Rahi,please ask ji acharya balkrishan ji heard developed medicine corona,"28.620521,77.222534,10km",,,,,1,,
4684,2020-06-12,8:29:06,delhiteankita,Ankita Singh,अगर देश मे vip culture न होता तो इतना न,"28.620521,77.222534,10km",,,,1,,,
4685,2020-06-12,8:28:11,jumlabaz,Jumlabaz,corona turn time big what modi espected,"28.620521,77.222534,10km",,,,1,,,
4686,2020-06-12,8:27:31,kausarwill,Kausar reza کوثر رضا,sarkar se sawal rahi hai corona par liye ki,"28.620521,77.222534,10km",,,,1,,,
4687,2020-06-12,8:26:02,bhagwan212,Life is Awesome..!!,current situation delhi electricity cut everyday first time corona case spike what do do lockdown do not money pay staff many where money,"28.620521,77.222534,10km",,,,,1,,1
4688,2020-06-12,8:25:57,wahegurujitoall,Let'ssupporttruth,sir ji block ki par bhi kare kuch mahine se ki line lage hai area m corona hai sochiye pyase mare ya corona se ji pls help sir,"28.620521,77.222534,10km",,,,,1,,1
4689,2020-06-12,8:25:14,abhishek050479,Be logical,doctor sir case bahut bad hai corona control kuch kariyai tuglaq cm acha aisa kya meri photo aqhbar ke har page par laga do corona ko darana hai,"28.620521,77.222534,10km",,,,,1,,1
4690,2020-06-12,8:24:44,vkrathoreyil,vinod,गुजरात कोर्ट का बयान गुजरात मे corona काल मे स्वास्थ्य व्यवस्था हुआ हुआ <SAD>,"28.620521,77.222534,10km",,,,1,,,
